senas_idx,naujas_idx,persidengimo_plotas_m2,persidengimo_proc_nuo_seno,persidengimo_proc_nuo_naujo,db_sklypo_id,db_unik_id,db_kadastro_nr,atviru_unikalus_nr,atviru_kadastro_nr,atviru_plotas
249,61598,1496.8345499002874,99.99999999281165,99.99999999395091,552300070430,,,440049262575,5523/0007:0430,0.1497
250,13057,12739.887499836292,99.99999999988319,99.99999999864923,556500010225,,,440049425744,5565/0001:0225,1.2740
251,30891,225.06509997610243,99.99999999999999,0.10839299149603926,553000020142,,,553000020024,5530/0002:0024,20.7639
252,40153,1500.5413349665753,99.99999999856189,99.99999999783374,552000020053,,,552000020053,5520/0002:0053,0.1500
253,38930,59315.3785608166,99.13498733067726,98.8593731842838,555300040013,,,555300040013,5553/0004:0013,6.0000
254,77426,1418.5341998648582,99.99786865697182,99.99989630088812,555800040357,,,440009767342,5558/0004:0357,0.1419
255,55925,724.7320484779563,99.99999999687662,99.9999999968374,552000170047,,,552000170047,5520/0017:0047,0.0717
256,83643,9041.46885505639,99.99815676989935,99.9995532157772,555800052196,,,440030005422,5558/0005:2196,0.9042
257,83639,7139.470254226974,99.99999999999999,100.00000000013382,555000050032,,,440045368021,5550/0005:0032,0.7140
258,42065,1941.6390999663588,99.99999999788565,99.999999998781,551000030773,,,440049236497,5510/0003:0773,0.1942
259,85613,1965.9013999672143,99.99999999837407,99.99999999781136,551000030767,,,440049240022,5510/0003:0767,0.1966
260,39865,867.6073820015307,99.99999999781593,99.99999999924798,555800071587,,,440049017234,5558/0007:1587,0.0868
261,92752,1000.9859499627607,99.99999999867187,99.99999999706095,555800071605,,,440051671182,5558/0007:1605,0.1001
262,22603,651.9389499732354,99.99999999536672,99.99999999789505,551300050416,,,551300050416,5513/0005:0416,0.0652
263,69164,888.0514849790704,99.99999999828529,99.99999999845362,551800070339,,,440023081516,5518/0007:0339,0.0888
264,41201,1577.3979639590377,99.99999999731108,99.99999999781524,552000160287,,,440004938558,5520/0016:0287,0.1577
265,626,3368.0641356990063,99.9996137333141,99.99999999915677,552000010211,,,553800160042,5520/0001:0211,0.3368
266,94245,2583.768014835957,99.99999999558229,99.99999999813178,550100010079,,,440002202908,5501/0001:0079,0.2500
267,9795,4699.3622614571395,94.54349803527354,93.74521778179124,550100010565,,,440006526226,5501/0001:0565,0.5013
268,91127,1032.0305843163114,99.99787344316427,99.9955690453402,554400051203,,,440029266233,5544/0005:1203,0.1032
269,42523,498.3619902015099,93.58281017165933,91.72070921849249,553000010197,,,440004567202,5530/0001:0197,0.0543
270,4032,14754.952328231999,99.99999999894685,99.99999999969485,550100020195,,,440009047727,5501/0002:0195,1.5000
271,25803,2300.0485999975535,99.9999999986381,99.99999999929786,556500010251,,,440049023074,5565/0001:0251,0.2300
272,88937,45188.750409962675,99.99999894844969,99.99999999842686,555300010042,,,555300010042,5553/0001:0042,4.4300
273,54587,11508.937565316397,99.99999999913003,99.99999999868692,555800040111,,,555800040111,5558/0004:0111,1.1509
274,77540,1026.1954179281274,99.99999999854808,99.99999999710123,555800071402,,,440039915305,5558/0007:1402,0.1024
275,82789,749.9243704816106,99.99999999761705,99.9999999988075,555200130477,,,555200130477,5552/0013:0477,0.0750
276,33776,587.9684159920176,99.22632588158137,99.9999999975221,551300210854,,,551300210854,5513/0021:0854,0.0600
277,75466,37063.760649977194,99.99999999975697,99.9999999998919,551000010076,,,440006753895,5510/0001:0076,3.7064
278,42831,3085.9928500358924,99.999999997728,100.00000000032374,551800020069,,,551800020069,5518/0002:0069,0.3000
279,81578,2470.4529386685417,99.8244086119234,98.71452344645989,551800090078,,,551800090078,5518/0009:0078,0.2501
280,22022,1836.6547074625437,95.59840921086237,99.54319389100735,556300040216,,,440007072030,5563/0004:0216,0.1800
281,52175,6000.108873921586,99.99944874549612,99.99999999918025,555800040267,,,440008901488,5558/0004:0267,0.6000
282,14373,593.6622999875424,99.9999999965007,99.99999999956954,551300010189,,,551300010189,5513/0001:0189,0.0594
283,98129,9286.27952800426,99.99999999983812,99.99999999807574,551800040140,,,551800040140,5518/0004:0140,1.0500
284,54364,919.0182500026898,99.99999999579384,99.99999999875158,554500040670,,,440049652250,5545/0004:0670,0.0919
285,17604,5142.342553359262,34.28059235658327,99.99951879875123,552800020385,,,440057365989,5528/0002:0701,0.5142
286,89663,3392.0615499375463,100.0000000015448,99.99999999515535,553300030476,,,440007173711,5533/0003:0476,0.3392
287,73414,1199.947899983068,99.99999999700402,99.99999999952273,555800050315,,,440003370200,5558/0005:0315,0.1200
288,34033,21787.471679074246,99.99999999956192,99.99999999942051,554300010171,,,440017858710,5543/0001:0171,2.1000
289,85141,1875.180324427171,99.99999999746272,99.99999999592433,551000040128,,,440028061207,5510/0004:0128,0.1875
290,23844,4849.632436433334,99.99981826505059,99.99999999895091,555500040050,,,440000661284,5555/0004:0050,0.4850
291,2265,898.7954946135342,99.99840787378461,99.99724935079615,555800131062,,,440049314950,5558/0013:1062,0.0899
292,36515,284.2902154845245,99.99999999528005,99.999615881651,552000150125,,,552000150125,5520/0015:0125,0.0276
293,85002,592.9356999753834,99.9999999987076,99.99999999618862,553800040238,,,553800040238,5538/0004:0238,0.0593
294,86221,1100.2040230224495,99.9999999991339,99.99999999784922,555800021565,,,440048807018,5558/0002:1565,0.1100
295,34429,1500.1862872760073,99.99995449546094,99.99921687916765,552300040790,,,440037370913,5523/0004:0790,0.1500
296,89680,800.6695521752071,99.9945319077372,99.96524532756487,553000051038,,,440021963031,5530/0005:1038,0.0801
297,5930,1938.6293724519928,99.99999342324737,99.9638910249218,552300040952,,,440048570747,5523/0004:0952,0.1939
298,71039,823.0115906801815,99.99999999720004,99.999999998943,552000130102,,,552000130102,5520/0013:0102,0.0840
299,86980,871.938299972671,99.9999999999278,99.99999999578671,552000130099,,,552000130099,5520/0013:0099,0.0872
300,87976,29466.706049125016,99.99999999961875,99.99999999929166,555900010289,,,440024544527,5559/0001:0289,2.9466
301,71987,51921.89673502384,99.99999999959078,99.99999999999069,555900010235,,,440007361566,5559/0001:0235,5.3400
302,91492,18897.047974889912,99.99999999988654,99.99999999925313,554500020150,,,554500020150,5545/0002:0150,1.8897
303,1491,304.6077824896134,99.99999999216736,99.99999999763276,552800070287,,,440049718065,5528/0007:0287,0.0305
304,84526,277.9419479855505,99.99999997931201,99.99999999818887,555800020554,,,440011696676,5558/0002:0554,0.0278
305,72924,2816.908770464924,99.99999999740808,10.334946975516448,553500030149,,,553500030061,5535/0003:0061,2.7256
306,63298,2634.2502270039604,99.9646916427904,100.00000000005562,550100010076,,,550100010076,5501/0001:0076,0.2635
307,92114,38329.66276251008,99.999999999569,99.99999999996858,552500050026,,,552500050026,5525/0005:0026,3.8100
308,70438,22829.765949639303,99.99999999940194,99.99999999980719,550300020243,,,440028175331,5503/0002:0243,2.3000
309,59424,89655.43634964031,99.99999999971295,99.99999999954528,550300020092,,,550300020092,5503/0002:0092,8.9655
310,9329,441.9259500090286,100.0,0.8204722407663636,555800021561,,,555800020067,5558/0002:0067,5.5300
311,21888,40269.83464980368,99.99999999937211,99.99999999958719,553800110164,,,440007721924,5538/0011:0164,4.0269
312,4533,597.1548500068084,99.99999999755427,99.99999999989008,555200130481,,,555200130481,5552/0013:0481,0.0600
313,71009,1308.7089986414023,99.99999999932842,87.53871483248045,552300030681,,,440020948385,5523/0003:0681,0.1500
314,7410,1740.4168919792592,99.99999999769132,99.99999999904101,555800030774,,,440048185804,5558/0003:0774,0.1740
315,77776,40504.82154731092,100.00000000000004,100.0000000001152,553300020010,,,553300020010,5533/0002:0010,3.5100
316,72484,33196.589178884235,99.99999999938157,99.99999999991319,553300030030,,,553300030030,5533/0003:0030,2.9900
317,42328,1138.907140967548,99.99999999945905,99.9999999965563,554400170087,,,440047851832,5544/0017:0087,0.1139
318,88700,4454.264182799216,99.91140902346244,99.94535991712729,552500040089,,,552500040089,5525/0004:0089,0.4600
319,5071,609.1360999836712,99.99999999800167,99.99999999759575,555500050152,,,555500050152,5555/0005:0152,0.0609
320,4949,9500.854749993889,99.99925323020793,100.00000000008001,553500050088,,,553500050088,5535/0005:0088,0.9501
321,43737,4269.093650772621,99.99999999887814,99.99999999897766,555000030285,,,440021159077,5550/0003:0285,0.4200
322,98153,40805.86492772416,99.99989466830525,99.99809744763557,556870010007,,,440040305946,5568/7001:0007,4.0805
323,91818,15527.684847420618,99.10491277819258,93.76668285755673,554300050502,,,440016620036,5543/0005:0502,1.5400
324,55644,14231.581249919574,99.99921407807261,99.9999999993027,555000030103,,,440001107348,5550/0003:0103,1.4232
325,68420,849.9579799743625,99.99999999867524,99.99999999619578,555800040692,,,440015912015,5558/0004:0692,0.0850
326,31684,2145.452780832281,72.60843629814572,29.79822509326612,555800070451,,,440060846559,5558/0007:1929,0.7200
327,15829,1620.5087954582575,99.99999999839537,99.99999999791382,552800070640,,,440014909692,5528/0007:0640,0.1620
328,74041,2127.7289113429465,99.99666484383496,99.99999999962269,553000050592,,,440004074151,5530/0005:0592,0.2127
329,5043,606.7235999740745,99.99999999929015,99.99999999412444,555200130483,,,555200130483,5552/0013:0483,0.0607
330,89692,572.8320449724358,99.99999999389185,99.99947803123987,555200030362,,,440048396332,5552/0003:0362,0.0573
331,98151,40903.98154646444,100.00000000000004,99.99999999996231,553300030001,,,553300030001,5533/0003:0001,4.6700
332,45305,8394.925274700992,99.99999999835472,99.9999999998602,553300040344,,,440014893659,5533/0004:0344,0.8100
333,83341,606.4896499811057,99.9999999970318,99.99999999675855,551300150256,,,551300150256,5513/0015:0256,0.0614
334,96040,22911.01999963751,99.99999999907816,99.99999999900047,551000020600,,,440023857272,5510/0002:0600,2.2911
335,2113,8800.291257514014,99.99999476755134,99.99996047220147,555800030128,,,440025955395,5558/0003:0128,0.8800
336,22917,1135.7242840018034,99.99999999767365,100.00000000018984,555800030757,,,440048171740,5558/0003:0757,0.1136
337,42940,38037.82554152618,99.99224489663516,95.40426231164176,555900010058,,,555900010058,5559/0001:0058,4.0100
338,75189,546.9187386694882,99.99999999686396,99.99999999643585,555200100518,,,440017021677,5552/0010:0518,0.0600
339,67868,629.3032069835045,99.99999999531455,99.99999999809745,555200130034,,,555200130034,5552/0013:0034,0.0600
340,82788,802.9320999641062,99.99999999651101,99.9999999949525,555200080036,,,440002737504,5552/0008:0036,0.0803
341,61320,1209.2153119924044,99.99999999627771,99.99999999945085,553500020238,,,440048176570,5535/0002:0238,0.1209
342,92323,607.0461803325375,99.99999999732869,97.12223749097467,551300210825,,,551300210825,5513/0021:0825,0.0625
343,51355,717.3517000052223,99.99999999671262,99.99999999952705,552300060720,,,440047969194,5523/0006:0720,0.0717
344,26487,854.755149958657,99.99999999331328,99.99999999896451,556800010533,,,440047178770,5568/0001:0533,0.0855
345,86772,446.1323628783861,99.98823704789434,99.99367108777857,555800131041,,,440047210033,5558/0013:1041,0.0446
346,41363,5211.5952279815165,99.99999999569181,100.00000000013671,555200030245,,,440017030700,5552/0003:0245,0.5212
347,34253,62928.91254917856,99.60031569272431,98.48659780882578,555200030119,,,440001139775,5552/0003:0119,5.5000
348,18397,876.214699989522,99.99999999908539,99.99999999865,551000050996,,,440018314064,5510/0005:0996,0.0876
349,13297,13004.839507406907,99.99999999931381,99.99999999964113,552800040752,,,440012889346,5528/0004:0752,1.3000
350,87547,649.8523499994238,99.9999999995592,99.9999999996282,554400130347,,,554400130347,5544/0013:0347,0.0650
351,37294,700.3616999718365,99.99999999942506,99.9999999935257,555200050328,,,440010129823,5552/0005:0328,0.0700
352,31345,630.4146499763948,99.99999999925355,99.99999999651631,554400160214,,,554400160214,5544/0016:0214,0.0630
353,82385,15541.594877452948,99.999999999327,100.00000000000504,555500010038,,,555500010038,5555/0001:0038,1.5300
354,45060,46757.956755930856,99.59103299009102,99.99999999996922,555500010008,,,555500010008,5555/0001:0008,4.5800
355,27145,5855.569855419893,97.22572032719117,99.1392369624168,555500010304,,,440015995287,5555/0001:0304,0.5906
356,70196,4045.2859985472514,99.999999997771,99.99999999992846,556800070164,,,440004629594,5568/0007:0164,0.4000
357,59099,13634.80342046217,99.9999999995738,99.99999999942219,551800050048,,,551800050048,5518/0005:0048,1.2700
358,29470,905.2989499609582,99.99999999931524,99.99999999457748,552300041171,,,440051572595,5523/0004:1171,0.0905
359,1729,6163.476256372605,99.99999999771832,99.99999999958004,556800040053,,,556800040053,5568/0004:0053,0.6000
360,47286,995.7672845423817,99.99325736535282,99.9991197356123,555800030728,,,440038846612,5558/0003:0728,0.0996
361,55533,593.685824992376,99.99999999914712,99.9999999974376,551300070130,,,551300070130,5513/0007:0130,0.0600
362,43918,1165.9259619690426,99.99978343108766,99.99999999856125,555800070999,,,440020180574,5558/0007:0999,0.1166
363,70632,727.0643999943906,99.99999999785676,100.00000000018684,552300030975,,,440047345448,5523/0003:0975,0.0727
364,16585,18796.28890709013,99.15110310206792,90.86782010211797,556300050242,,,440009285741,5563/0005:0242,1.8800
365,68457,4502.206979941932,99.99999999931032,99.99999999970747,556300010310,,,440006961911,5563/0001:0310,0.4502
366,627,437.013599979059,99.99999999884868,99.9999999947479,555800052518,,,440047481507,5558/0005:2518,0.0437
367,23093,594.0061014918443,99.99999999663419,99.9999999979066,554400150045,,,554400150045,5544/0015:0045,0.0594
368,32571,924.3419855488818,99.9995686178127,99.99991534007854,553000051176,,,440030577912,5530/0005:1176,0.0924
369,73802,1274.8367670444206,99.99992570327258,99.99999999182978,555800131030,,,440046365135,5558/0013:1030,0.1274
370,27143,18989.382094832086,99.99999999829623,99.99999999957735,550500050058,,,550500050058,5505/0005:0058,1.8989
371,77693,795.5239364731375,99.99999999435511,99.99999999817868,551500040317,,,440046507964,5515/0004:0317,0.0795
372,12179,12231.084463827578,96.46936950971904,94.12826030305693,556500040157,,,556500040157,5565/0004:0157,1.3000
373,93652,1590.8173192456293,99.99999999897247,83.60867486841755,556500040658,,,440008806802,5565/0004:0658,0.1900
374,33103,2446.740309358889,95.51171698571439,97.88805741675071,556500040604,,,440006650431,5565/0004:0604,0.2500
375,50235,730.0427159584531,100.00000000050025,99.9999999950725,554400050502,,,554400050502,5544/0005:0502,0.0700
376,64680,557395.3726830333,99.99933202241792,99.99999999990506,550100040207,,,440028948426,5501/0004:0207,55.7398
377,96000,4182.3801643846555,99.99999999946847,99.99999999702365,555800010358,,,440046419570,5558/0001:0358,0.4182
378,17784,614.9033999740108,99.99999999357324,99.99999999495131,551300140064,,,551300140064,5513/0014:0064,0.0615
379,54465,2501.364499274916,99.99999999873769,99.99999999935685,552300020193,,,552300020193,5523/0002:0193,0.2500
380,79450,2686.2013239386033,99.99999999489772,100.00000000023297,553300030064,,,553300030064,5533/0003:0064,0.3000
381,50020,12044.947588236757,99.99999999967167,99.99912495121728,554400040039,,,554400040039,5544/0004:0039,1.2045
382,48823,192.20470667116186,99.99999999183801,99.99999998235553,554400040435,,,440045354725,5544/0004:0435,0.0191
383,22024,4999.982042770534,99.99999999998974,99.99999999772092,555800030754,,,440047410913,5558/0003:0754,0.5000
384,90202,1967.949381802577,95.3658434544375,99.98107940501934,552500020235,,,440016956960,5525/0002:0235,0.2000
385,71979,8510.715552581163,84.69943831742563,89.5673361322181,556300010266,,,440004826328,5563/0001:0266,0.9502
386,13833,686.0530434654701,99.99999999883315,99.99999999364215,554400200102,,,554400200102,5544/0020:0102,0.0600
387,32192,644.1060999978242,99.99442933349127,99.99999999854967,554400270035,,,554400270035,5544/0027:0035,0.0644
388,835,593.6977029842811,99.99999999561022,99.99999999812663,554400150046,,,554400150046,5544/0015:0046,0.0594
389,1716,3150.511809684102,99.99999999994864,99.7993459452529,556300010557,,,440046416413,5563/0001:0557,0.3100
390,41286,7241.48588504988,96.91545533997599,92.85262361208365,556300050122,,,440002317508,5563/0005:0122,0.7799
391,4900,570.8459097639594,91.65616964854402,92.30620748346439,551300040062,,,551300040062,5513/0004:0062,0.0619
392,13847,5798.1801878397255,99.99931914245849,99.99958468662025,553500020401,,,440006519868,5535/0002:0401,0.5798
393,84275,1055.9432778544299,94.90823097374084,96.49730931725662,555300010208,,,440015395081,5553/0001:0208,0.1094
394,42038,699.9914499915403,99.99999999685755,99.99999999809582,555800071330,,,440038018376,5558/0007:1330,0.0700
